microbe	metabolite	edge_type	microbe_Chia_name	microbe_ID	metabolite_Chia_name	metabolite_ID
Bacteroides intestinalis 341, DSM 17393	Maltose	5	Bacteroides intestinalis	128	Maltose	2161
Bacteroides intestinalis 341, DSM 17393	D-Mannose	5	Bacteroides intestinalis	128	D-Mannose (Mannose)	2072
Bacteroides intestinalis 341, DSM 17393	Nicotinate	5	Bacteroides intestinalis	128	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Bacteroides intestinalis 341, DSM 17393	Ammonium	5	Bacteroides intestinalis	128	NH3 (Ammonia, NH4+, Ammonium)	2178
Bacteroides intestinalis 341, DSM 17393	Nitrite	5	Bacteroides intestinalis	128	Nitrite	2182
Bacteroides intestinalis 341, DSM 17393	octadecanoate (n-C18:0)	5	Bacteroides intestinalis	128	Stearic acid (Stearate, Octadecanoate)	2216
Bacteroides intestinalis 341, DSM 17393	Ornithine	5	Bacteroides intestinalis	128	L-Ornithine (Ornithine)	2146
Bacteroides intestinalis 341, DSM 17393	propionate	5	Bacteroides intestinalis	128	Propanoate (Propionate)	2201
Bacteroides intestinalis 341, DSM 17393	L-proline	5	Bacteroides intestinalis	128	L-Proline (Proline, D-Proline)	2148
Bacteroides intestinalis 341, DSM 17393	Putrescine	5	Bacteroides intestinalis	128	Putrescine	2203
Bacteroides intestinalis 341, DSM 17393	Pyridoxal	5	Bacteroides intestinalis	128	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Bacteroides intestinalis 341, DSM 17393	Raffinose	5	Bacteroides intestinalis	128	Raffinose	2206
Bacteroides intestinalis 341, DSM 17393	L-Rhamnose	5	Bacteroides intestinalis	128	L-Rhamnose (Rhamnose, D-Rhamnose)	2149
Bacteroides intestinalis 341, DSM 17393	Serine	5	Bacteroides intestinalis	128	L-Serine (Serine, D-Serine)	2151
Bacteroides intestinalis 341, DSM 17393	sulfate	5	Bacteroides intestinalis	128	Sulfate (Sulfuric acid)	2219
Bacteroides intestinalis 341, DSM 17393	Spermidine	5	Bacteroides intestinalis	128	Spermidine	2212
Bacteroides intestinalis 341, DSM 17393	Stachyose	2	Bacteroides intestinalis	128	Stachyose	2214
Bacteroides intestinalis 341, DSM 17393	Succinate	5	Bacteroides intestinalis	128	Succinate	2217
Bacteroides intestinalis 341, DSM 17393	Sucrose	5	Bacteroides intestinalis	128	Sucrose	2218
Bacteroides intestinalis 341, DSM 17393	L-threonine	5	Bacteroides intestinalis	128	L-Threonine (Threonine)	2153
Bacteroides intestinalis 341, DSM 17393	Thymidine	5	Bacteroides intestinalis	128	Thymidine	2228
Bacteroides intestinalis 341, DSM 17393	L-tryptophan	5	Bacteroides intestinalis	128	L-Tryptophan (Tryptophan)	2154
Bacteroides intestinalis 341, DSM 17393	tetradecanoate (n-C14:0)	5	Bacteroides intestinalis	128	Myristic acid (Tetradecanoic acid, Tetradecanoate)	2171
Bacteroides intestinalis 341, DSM 17393	uracil	5	Bacteroides intestinalis	128	Uracil	2237
Bacteroides intestinalis 341, DSM 17393	Urea	5	Bacteroides intestinalis	128	Urea	2238
Bacteroides intestinalis 341, DSM 17393	Uridine	5	Bacteroides intestinalis	128	Uridine	2239
Bacteroides intestinalis 341, DSM 17393	L-valine	5	Bacteroides intestinalis	128	L-Valine (Valine, D-Valine)	2156
Lactobacillus reuteri CF48-3A	Propane-1,3-diol	5	Lactobacillus reuteri	601	1,3-Propanediol	2005
Lactobacillus reuteri CF48-3A	acetaldehyde	5	Lactobacillus reuteri	601	Acetaldehyde	2013
Lactobacillus reuteri CF48-3A	acetate	5	Lactobacillus reuteri	601	Acetate	2014
Lactobacillus reuteri CF48-3A	L-arabinose	5	Lactobacillus reuteri	601	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	2060
Lactobacillus reuteri CF48-3A	L-argininium(1+)	5	Lactobacillus reuteri	601	L-Arginine (Arginine)	2127
Lactobacillus reuteri CF48-3A	L-asparagine	5	Lactobacillus reuteri	601	L-Asparagine (Asparagine)	2128
Lactobacillus reuteri CF48-3A	L-aspartate(1-)	5	Lactobacillus reuteri	601	L-Aspartate (Aspartate, D-Aspartate)	2129
Lactobacillus reuteri CF48-3A	Biotin	5	Lactobacillus reuteri	601	Biotin (Vitamin B7)	2035
Lactobacillus reuteri CF48-3A	L-cysteine	5	Lactobacillus reuteri	601	L-Cysteine (Cysteine, D-Cysteine)	2131
Lactobacillus reuteri CF48-3A	laurate	5	Lactobacillus reuteri	601	Dodecanoate (Lauric acid, Laureate)	2087
Lactobacillus reuteri CF48-3A	Dextrin	2	Lactobacillus reuteri	601	Dextrin (Maltotriose, Maltodextrin, Maltohexaose, Maltotetraose, Maltooligosaccharide)	2082
Lactobacillus reuteri CF48-3A	Serine	5	Lactobacillus reuteri	601	L-Serine (Serine, D-Serine)	2151
Lactobacillus reuteri CF48-3A	ethanol	5	Lactobacillus reuteri	601	Ethanol	2089
Lactobacillus reuteri CF48-3A	D-Galactose	5	Lactobacillus reuteri	601	D-Galactose	2064
Lactobacillus reuteri CF48-3A	galactitol	2	Lactobacillus reuteri	601	Galactitol (Dulcitol)	2097
Lactobacillus reuteri CF48-3A	D-glucose	5	Lactobacillus reuteri	601	D-Glucose (Glucose)	2068
Lactobacillus reuteri CF48-3A	D-gluconate	5	Lactobacillus reuteri	601	D-Gluconate (D-Gluconic acid) (Gluconate)	2066
Lactobacillus reuteri CF48-3A	L-glutamine	5	Lactobacillus reuteri	601	L-Glutamine (D-Glutamine, Glutamine)	2134
Lactobacillus reuteri CF48-3A	L-glutamate(1-)	5	Lactobacillus reuteri	601	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	2133
Lactobacillus reuteri CF48-3A	Glycine	5	Lactobacillus reuteri	601	L-Glycine (Glycine)	2135
Lactobacillus reuteri CF48-3A	glycine betaine	2	Lactobacillus reuteri	601	Betaine (Glycine betaine)	2033
Lactobacillus reuteri CF48-3A	Glycerol	5	Lactobacillus reuteri	601	Glycerol	2098
Lactobacillus reuteri CF48-3A	Hydrogen	5	Lactobacillus reuteri	601	H2 (Hydrogen)	2107
Lactobacillus reuteri CF48-3A	Hexadecanoate (n-C16:0)	5	Lactobacillus reuteri	601	Palmitate (Palmitic acid, Hexadecanoic acid, Hexadecanoate)	2189
Lactobacillus reuteri CF48-3A	L-histidine	5	Lactobacillus reuteri	601	L-Histidine (Histidine)	2136
Lactobacillus reuteri CF48-3A	L-isoleucine	5	Lactobacillus reuteri	601	L-Isoleucine (Isoleucine)	2140
Lactobacillus reuteri CF48-3A	indole-3-acetate	5	Lactobacillus reuteri	601	Indole-3-acetate (Indoleacetate)	2115
Lactobacillus reuteri CF48-3A	L-leucine	5	Lactobacillus reuteri	601	L-Leucine (Leucine)	2142
Lactobacillus reuteri CF48-3A	L-lysinium(1+)	5	Lactobacillus reuteri	601	L-Lysine (Lysine, D-Lysine)	2143
Lactobacillus reuteri CF48-3A	Maltose	5	Lactobacillus reuteri	601	Maltose	2161
Lactobacillus reuteri CF48-3A	Melibiose	5	Lactobacillus reuteri	601	Melibiose	2162
Lactobacillus reuteri CF48-3A	L-methionine	2	Lactobacillus reuteri	601	L-Methionine (D-Methionine)	2145
Lactobacillus reuteri CF48-3A	L-methionine	5	Lactobacillus reuteri	601	L-Methionine (D-Methionine)	2145
Lactobacillus reuteri CF48-3A	Nicotinate	5	Lactobacillus reuteri	601	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Lactobacillus reuteri CF48-3A	Ammonium	5	Lactobacillus reuteri	601	NH3 (Ammonia, NH4+, Ammonium)	2178
Lactobacillus reuteri CF48-3A	Nitrite	5	Lactobacillus reuteri	601	Nitrite	2182
Lactobacillus reuteri CF48-3A	Nitrate	2	Lactobacillus reuteri	601	Nitrate	2180
Lactobacillus reuteri CF48-3A	octadecanoate (n-C18:0)	5	Lactobacillus reuteri	601	Stearic acid (Stearate, Octadecanoate)	2216
Lactobacillus reuteri CF48-3A	Ornithine	5	Lactobacillus reuteri	601	L-Ornithine (Ornithine)	2146
Lactobacillus reuteri CF48-3A	Phenylalanine	5	Lactobacillus reuteri	601	L-Phenylalanine (Phenylalanine, D-Phenylalanine)	2147
Lactobacillus reuteri CF48-3A	L-proline	5	Lactobacillus reuteri	601	L-Proline (Proline, D-Proline)	2148
Lactobacillus reuteri CF48-3A	Putrescine	5	Lactobacillus reuteri	601	Putrescine	2203
Lactobacillus reuteri CF48-3A	Pyridoxal	5	Lactobacillus reuteri	601	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Lactobacillus reuteri CF48-3A	Raffinose	5	Lactobacillus reuteri	601	Raffinose	2206
Lactobacillus reuteri CF48-3A	D-ribose	5	Lactobacillus reuteri	601	D-Ribose (Ribose)	2074
Lactobacillus reuteri CF48-3A	Riboflavin	5	Lactobacillus reuteri	601	Riboflavin (Vitamin B2)	2210
Lactobacillus reuteri CF48-3A	Serine	5	Lactobacillus reuteri	601	L-Serine (Serine, D-Serine)	2151
Lactobacillus reuteri CF48-3A	sulfate	5	Lactobacillus reuteri	601	Sulfate (Sulfuric acid)	2219
Lactobacillus reuteri CF48-3A	Spermidine	5	Lactobacillus reuteri	601	Spermidine	2212
Lactobacillus reuteri CF48-3A	Stachyose	2	Lactobacillus reuteri	601	Stachyose	2214
Lactobacillus reuteri CF48-3A	Succinate	5	Lactobacillus reuteri	601	Succinate	2217
Lactobacillus reuteri CF48-3A	Sucrose	5	Lactobacillus reuteri	601	Sucrose	2218
Lactobacillus reuteri CF48-3A	Thiamin	5	Lactobacillus reuteri	601	Thiamine (Vitamin B1, Thiamin)	2226
Lactobacillus reuteri CF48-3A	L-threonine	5	Lactobacillus reuteri	601	L-Threonine (Threonine)	2153
Lactobacillus reuteri CF48-3A	L-tryptophan	5	Lactobacillus reuteri	601	L-Tryptophan (Tryptophan)	2154
Lactobacillus reuteri CF48-3A	tetradecanoate (n-C14:0)	5	Lactobacillus reuteri	601	Myristic acid (Tetradecanoic acid, Tetradecanoate)	2171
Lactobacillus reuteri CF48-3A	L-tyrosine	5	Lactobacillus reuteri	601	L-Tyrosine (Tyrosine)	2155
Lactobacillus reuteri CF48-3A	uracil	5	Lactobacillus reuteri	601	Uracil	2237
Lactobacillus reuteri CF48-3A	Urea	5	Lactobacillus reuteri	601	Urea	2238
Lactobacillus reuteri CF48-3A	L-valine	5	Lactobacillus reuteri	601	L-Valine (Valine, D-Valine)	2156
Lactobacillus reuteri CF48-3A	Xanthine	5	Lactobacillus reuteri	601	Xanthine	2241
Bacteroides coprocola M16, DSM 17136	(S)-propane-1,2-diol	5	Bacteroides coprocola	121	1,2-propanediol (Propene diol, Propylene glycol, [R]-1,2-propanediol, [R]-propane-1,2-diol, [S]-1,2-propanediol, [S]-propane-1,2-diol)	2004
Bacteroides coprocola M16, DSM 17136	2-Oxobutanoate	5	Bacteroides coprocola	121	2-Oxobutyrate (Alpha-ketobutyrate, 2-Oxobutanoate)	2008
Bacteroides coprocola M16, DSM 17136	acetate	5	Bacteroides coprocola	121	Acetate	2014
Bacteroides coprocola M16, DSM 17136	Adenosine	5	Bacteroides coprocola	121	Adenosine	2018
Bacteroides coprocola M16, DSM 17136	Adenosylcobalamin	5	Bacteroides coprocola	121	Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III])	2019
Bacteroides coprocola M16, DSM 17136	L-alanine	5	Bacteroides coprocola	121	L-Alanine (D-Alanine, Alanine)	2125
Bacteroides coprocola M16, DSM 17136	L-arabinose	5	Bacteroides coprocola	121	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	2060
Bacteroides coprocola M16, DSM 17136	L-argininium(1+)	5	Bacteroides coprocola	121	L-Arginine (Arginine)	2127
Bacteroides coprocola M16, DSM 17136	L-asparagine	5	Bacteroides coprocola	121	L-Asparagine (Asparagine)	2128
Bacteroides coprocola M16, DSM 17136	Biotin	5	Bacteroides coprocola	121	Biotin (Vitamin B7)	2035
Bacteroides coprocola M16, DSM 17136	cellobiose	5	Bacteroides coprocola	121	Cellobiose	2043
Bacteroides coprocola M16, DSM 17136	Cytidine	5	Bacteroides coprocola	121	Cytidine	2058
Bacteroides coprocola M16, DSM 17136	laurate	5	Bacteroides coprocola	121	Dodecanoate (Lauric acid, Laureate)	2087
Bacteroides coprocola M16, DSM 17136	Citrate	5	Bacteroides coprocola	121	Citrate	2053
Bacteroides coprocola M16, DSM 17136	Formate	5	Bacteroides coprocola	121	Formate	2093
Bacteroides coprocola M16, DSM 17136	galactitol	2	Bacteroides coprocola	121	Galactitol (Dulcitol)	2097
Bacteroides coprocola M16, DSM 17136	D-Galacturonate	5	Bacteroides coprocola	121	D-Galacturonate	2065
Bacteroides coprocola M16, DSM 17136	D-glucose	5	Bacteroides coprocola	121	D-Glucose (Glucose)	2068
Bacteroides coprocola M16, DSM 17136	D-glucuronate	5	Bacteroides coprocola	121	D-Glucuronic acid (D-Glucuronate)	2069
Bacteroides coprocola M16, DSM 17136	Guanosine	5	Bacteroides coprocola	121	Guanosine	2106
Bacteroides coprocola M16, DSM 17136	Hydrogen	5	Bacteroides coprocola	121	H2 (Hydrogen)	2107
Bacteroides coprocola M16, DSM 17136	Hexadecanoate (n-C16:0)	5	Bacteroides coprocola	121	Palmitate (Palmitic acid, Hexadecanoic acid, Hexadecanoate)	2189
Bacteroides coprocola M16, DSM 17136	L-histidine	5	Bacteroides coprocola	121	L-Histidine (Histidine)	2136
Bacteroides coprocola M16, DSM 17136	Indole	5	Bacteroides coprocola	121	Indole	2114
Bacteroides coprocola M16, DSM 17136	Inosine	5	Bacteroides coprocola	121	Inosine	2116
Bacteroides coprocola M16, DSM 17136	Isobutyrate, 2-Methylpropanoate	5	Bacteroides coprocola	121	Isobutyrate (2-Methylpropanoic acid)	2119
Bacteroides coprocola M16, DSM 17136	Isovalerate, 3-Methylbutanoate	5	Bacteroides coprocola	121	Isovalerate (3-Methylbutanoic acid)	2122
Bacteroides coprocola M16, DSM 17136	Lactose	5	Bacteroides coprocola	121	Lactose	2157
Bacteroides coprocola M16, DSM 17136	L-leucine	5	Bacteroides coprocola	121	L-Leucine (Leucine)	2142
Bacteroides coprocola M16, DSM 17136	L-lysinium(1+)	5	Bacteroides coprocola	121	L-Lysine (Lysine, D-Lysine)	2143
Bacteroides coprocola M16, DSM 17136	Maltose	5	Bacteroides coprocola	121	Maltose	2161
Bacteroides coprocola M16, DSM 17136	D-Mannose	5	Bacteroides coprocola	121	D-Mannose (Mannose)	2072
Bacteroides coprocola M16, DSM 17136	L-methionine	5	Bacteroides coprocola	121	L-Methionine (D-Methionine)	2145
Bacteroides coprocola M16, DSM 17136	Nicotinate	5	Bacteroides coprocola	121	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Bacteroides coprocola M16, DSM 17136	Ammonium	5	Bacteroides coprocola	121	NH3 (Ammonia, NH4+, Ammonium)	2178
Bacteroides coprocola M16, DSM 17136	octadecanoate (n-C18:0)	5	Bacteroides coprocola	121	Stearic acid (Stearate, Octadecanoate)	2216
Bacteroides coprocola M16, DSM 17136	propionate	5	Bacteroides coprocola	121	Propanoate (Propionate)	2201
Bacteroides coprocola M16, DSM 17136	Putrescine	5	Bacteroides coprocola	121	Putrescine	2203
Bacteroides coprocola M16, DSM 17136	Pyridoxal	5	Bacteroides coprocola	121	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Bacteroides coprocola M16, DSM 17136	Raffinose	5	Bacteroides coprocola	121	Raffinose	2206
Bacteroides coprocola M16, DSM 17136	L-Rhamnose	5	Bacteroides coprocola	121	L-Rhamnose (Rhamnose, D-Rhamnose)	2149
Bacteroides coprocola M16, DSM 17136	Serine	5	Bacteroides coprocola	121	L-Serine (Serine, D-Serine)	2151
Bacteroides coprocola M16, DSM 17136	sulfate	5	Bacteroides coprocola	121	Sulfate (Sulfuric acid)	2219
Bacteroides coprocola M16, DSM 17136	Spermidine	5	Bacteroides coprocola	121	Spermidine	2212
Bacteroides coprocola M16, DSM 17136	Stachyose	2	Bacteroides coprocola	121	Stachyose	2214
Bacteroides coprocola M16, DSM 17136	Succinate	5	Bacteroides coprocola	121	Succinate	2217
Bacteroides coprocola M16, DSM 17136	Sucrose	5	Bacteroides coprocola	121	Sucrose	2218
Bacteroides coprocola M16, DSM 17136	L-threonine	5	Bacteroides coprocola	121	L-Threonine (Threonine)	2153
Bacteroides coprocola M16, DSM 17136	Thymidine	5	Bacteroides coprocola	121	Thymidine	2228
Bacteroides coprocola M16, DSM 17136	L-tryptophan	5	Bacteroides coprocola	121	L-Tryptophan (Tryptophan)	2154
Bacteroides coprocola M16, DSM 17136	tetradecanoate (n-C14:0)	5	Bacteroides coprocola	121	Myristic acid (Tetradecanoic acid, Tetradecanoate)	2171
Bacteroides coprocola M16, DSM 17136	Urea	5	Bacteroides coprocola	121	Urea	2238
Bacteroides coprocola M16, DSM 17136	Uridine	5	Bacteroides coprocola	121	Uridine	2239
Bacteroides coprocola M16, DSM 17136	L-valine	5	Bacteroides coprocola	121	L-Valine (Valine, D-Valine)	2156
Bacteroides coprocola M16, DSM 17136	Xanthine	5	Bacteroides coprocola	121	Xanthine	2241
Pediococcus pentosaceus ATCC 25745	Propane-1,3-diol	5	Pediococcus pentosaceus	827	1,3-Propanediol	2005
Pediococcus pentosaceus ATCC 25745	2-Oxobutanoate	5	Pediococcus pentosaceus	827	2-Oxobutyrate (Alpha-ketobutyrate, 2-Oxobutanoate)	2008
Pediococcus pentosaceus ATCC 25745	N-acetyl-D-glucosamine	5	Pediococcus pentosaceus	827	N-Acetyl-D-Glucosamine (N-Acetylglucosamine)	2172
Pediococcus pentosaceus ATCC 25745	(R)-Acetoin	5	Pediococcus pentosaceus	827	Acetoin (3-hydroxybutanone, acetyl methyl carbinol, [R]-Acetoin)	2015
Pediococcus pentosaceus ATCC 25745	acetate	5	Pediococcus pentosaceus	827	Acetate	2014
Pediococcus pentosaceus ATCC 25745	Adenine	5	Pediococcus pentosaceus	827	Adenine	2017
Pediococcus pentosaceus ATCC 25745	2-Oxoglutarate	5	Pediococcus pentosaceus	827	alpha-ketoglutarate (2-oxoglutarate)	2022
Pediococcus pentosaceus ATCC 25745	L-alanine	5	Pediococcus pentosaceus	827	L-Alanine (D-Alanine, Alanine)	2125
Pediococcus pentosaceus ATCC 25745	L-arabinose	5	Pediococcus pentosaceus	827	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	2060
Pediococcus pentosaceus ATCC 25745	L-argininium(1+)	5	Pediococcus pentosaceus	827	L-Arginine (Arginine)	2127
Pediococcus pentosaceus ATCC 25745	L-asparagine	5	Pediococcus pentosaceus	827	L-Asparagine (Asparagine)	2128
Pediococcus pentosaceus ATCC 25745	L-aspartate(1-)	5	Pediococcus pentosaceus	827	L-Aspartate (Aspartate, D-Aspartate)	2129
Pediococcus pentosaceus ATCC 25745	Biotin	5	Pediococcus pentosaceus	827	Biotin (Vitamin B7)	2035
Pediococcus pentosaceus ATCC 25745	cellobiose	5	Pediococcus pentosaceus	827	Cellobiose	2043
Pediococcus pentosaceus ATCC 25745	Choline	5	Pediococcus pentosaceus	827	Choline	2050
Pediococcus pentosaceus ATCC 25745	L-Carnitine	2	Pediococcus pentosaceus	827	L-Carnitine (D-Carnitine)	2130
Pediococcus pentosaceus ATCC 25745	cytosine	5	Pediococcus pentosaceus	827	Cytosine	2059
Pediococcus pentosaceus ATCC 25745	L-cysteine	5	Pediococcus pentosaceus	827	L-Cysteine (Cysteine, D-Cysteine)	2131
Pediococcus pentosaceus ATCC 25745	Cytidine	5	Pediococcus pentosaceus	827	Cytidine	2058
Pediococcus pentosaceus ATCC 25745	Serine	5	Pediococcus pentosaceus	827	L-Serine (Serine, D-Serine)	2151
Pediococcus pentosaceus ATCC 25745	Folate	5	Pediococcus pentosaceus	827	Folic acid (Folate, Vitamin B9)	2091
Pediococcus pentosaceus ATCC 25745	Formate	5	Pediococcus pentosaceus	827	Formate	2093
Pediococcus pentosaceus ATCC 25745	D-Fructose	5	Pediococcus pentosaceus	827	D-Fructose (Fructose)	2061
Pediococcus pentosaceus ATCC 25745	D-Galactose	5	Pediococcus pentosaceus	827	D-Galactose	2064
Pediococcus pentosaceus ATCC 25745	galactitol	2	Pediococcus pentosaceus	827	Galactitol (Dulcitol)	2097
Pediococcus pentosaceus ATCC 25745	D-Glucosamine	5	Pediococcus pentosaceus	827	D-Glucosamine (Glucosamine)	2067
Pediococcus pentosaceus ATCC 25745	D-glucose	5	Pediococcus pentosaceus	827	D-Glucose (Glucose)	2068
Pediococcus pentosaceus ATCC 25745	D-gluconate	5	Pediococcus pentosaceus	827	D-Gluconate (D-Gluconic acid) (Gluconate)	2066
Pediococcus pentosaceus ATCC 25745	L-glutamine	5	Pediococcus pentosaceus	827	L-Glutamine (D-Glutamine, Glutamine)	2134
Pediococcus pentosaceus ATCC 25745	L-glutamate(1-)	5	Pediococcus pentosaceus	827	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	2133
Pediococcus pentosaceus ATCC 25745	Glycine	5	Pediococcus pentosaceus	827	L-Glycine (Glycine)	2135
Pediococcus pentosaceus ATCC 25745	glycine betaine	5	Pediococcus pentosaceus	827	Betaine (Glycine betaine)	2033
Pediococcus pentosaceus ATCC 25745	Glycerol	5	Pediococcus pentosaceus	827	Glycerol	2098
Pediococcus pentosaceus ATCC 25745	Guanine	5	Pediococcus pentosaceus	827	Guanine	2105
Pediococcus pentosaceus ATCC 25745	L-histidine	5	Pediococcus pentosaceus	827	L-Histidine (Histidine)	2136
Pediococcus pentosaceus ATCC 25745	L-isoleucine	5	Pediococcus pentosaceus	827	L-Isoleucine (Isoleucine)	2140
Pediococcus pentosaceus ATCC 25745	Lactose	5	Pediococcus pentosaceus	827	Lactose	2157
Pediococcus pentosaceus ATCC 25745	L-leucine	5	Pediococcus pentosaceus	827	L-Leucine (Leucine)	2142
Pediococcus pentosaceus ATCC 25745	L-lysinium(1+)	5	Pediococcus pentosaceus	827	L-Lysine (Lysine, D-Lysine)	2143
Pediococcus pentosaceus ATCC 25745	(S)-malate(2-)	5	Pediococcus pentosaceus	827	L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)	2144
Pediococcus pentosaceus ATCC 25745	Maltose	5	Pediococcus pentosaceus	827	Maltose	2161
Pediococcus pentosaceus ATCC 25745	D-Mannose	5	Pediococcus pentosaceus	827	D-Mannose (Mannose)	2072
Pediococcus pentosaceus ATCC 25745	L-methionine	2	Pediococcus pentosaceus	827	L-Methionine (D-Methionine)	2145
Pediococcus pentosaceus ATCC 25745	L-methionine	5	Pediococcus pentosaceus	827	L-Methionine (D-Methionine)	2145
Pediococcus pentosaceus ATCC 25745	D-Mannitol	5	Pediococcus pentosaceus	827	D-Mannitol (Mannitol)	2071
Pediococcus pentosaceus ATCC 25745	Menaquinone 8	5	Pediococcus pentosaceus	827	Menaquinone (Vitamin K2)	2163
Pediococcus pentosaceus ATCC 25745	Nicotinate	5	Pediococcus pentosaceus	827	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Pediococcus pentosaceus ATCC 25745	Ammonium	5	Pediococcus pentosaceus	827	NH3 (Ammonia, NH4+, Ammonium)	2178
Pediococcus pentosaceus ATCC 25745	Ornithine	5	Pediococcus pentosaceus	827	L-Ornithine (Ornithine)	2146
Pediococcus pentosaceus ATCC 25745	Phenylalanine	5	Pediococcus pentosaceus	827	L-Phenylalanine (Phenylalanine, D-Phenylalanine)	2147
Pediococcus pentosaceus ATCC 25745	propionate	5	Pediococcus pentosaceus	827	Propanoate (Propionate)	2201
Pediococcus pentosaceus ATCC 25745	L-proline	5	Pediococcus pentosaceus	827	L-Proline (Proline, D-Proline)	2148
Pediococcus pentosaceus ATCC 25745	D-ribose	5	Pediococcus pentosaceus	827	D-Ribose (Ribose)	2074
Pediococcus pentosaceus ATCC 25745	Riboflavin	5	Pediococcus pentosaceus	827	Riboflavin (Vitamin B2)	2210
Pediococcus pentosaceus ATCC 25745	Serine	5	Pediococcus pentosaceus	827	L-Serine (Serine, D-Serine)	2151
Pediococcus pentosaceus ATCC 25745	sulfate	5	Pediococcus pentosaceus	827	Sulfate (Sulfuric acid)	2219
Pediococcus pentosaceus ATCC 25745	Spermidine	5	Pediococcus pentosaceus	827	Spermidine	2212
